name,date,text
"Maconha, cigarros e celulares foram apreendidos no Paraná",19/08/2022 08h50,"Policiais rodoviários federais apreenderam mais de 300 quilos de maconha, 25 mil maços de cigarros contrabandeados e 17 iPhones entre quinta (18) e sexta (19) no Paraná. Na quinta, por volta das 18 horas, policiais abordaram um passageiro de ônibus de 36 anos na BR-277, em Cascavel (PR). Em um compartimento dentro da estrutura do ônibus, foram encontrados 17 iPhones e um Apple Watch, que foram apreendidos e encaminhados, com o homem, para a Receita Federal em Foz do Iguaçu (PR). Mais tarde, por volta das 23h30, um motorista de 39 anos, que transportava mudança, foi abordado na BR-277, também em Cascavel. Durante a vistoria, ao afastarem alguns móveis, encontraram cerca de 25 mil maços de cigarros contrabandeados do Paraguai. O motorista disse que levaria o contrabando até Curitiba (PR). A ocorrência foi registrada na PF em Cascavel. No início da madrugada, cerca de 1h30, policiais abordaram um homem de 33 anos, que conduzia um Corolla, na BR-376, em Mauá da Serra (PR). Durante a vistoria, encontraram, no banco traseiro e porta-malas, 203 quilos de maconha. O motorista disse que a droga foi retirada em Londrina (PR) e seria entregue em Florianópolis (SC). Ele foi detido e conduzido para a polícia judiciária para o registro do crime de tráfico de drogas. Logo depois, às 2h45, um homem de 25 anos que dirigia um Astra foi abordado na BR-277, em Cascavel. Em vistoria, os policiais encontraram 102 quilos de maconha no carro. O motorista disse que a droga saiu de Foz do Iguaçu e seria entregue em Prudentópolis (PR). Ele foi detido e conduzido à polícia judiciária."
Baixa visibilidade: PRF alerta para segurança nas rodovias em dias de neblina,18/08/2022 14h30,"Nesta semana a PRF está registrando uma série de acidentes causados pela baixa visibilidade nas rodovias que cortam o Paraná. Durante o inverno é muito comum que os motoristas encontrem condições de baixa visibilidade causadas pela neblina ou cerração. Nessas condições é importante que o motorista adote alguns cuidados extras em relação ao seu modo de dirigir no dia a dia.  Em geral, trechos de serra e baixadas estão mais sujeitos à ocorrência de neblina, principalmente nos períodos de maior incidência, no começo da manhã  e durante a madrugada. Ao perceber os primeiros sinais de neblina o motorista deve reduzir gradualmente a velocidade e manter aceso o farol baixo – mesmo durante o dia, e se veículo estiver equipado com luzes de neblina, acender também os faróis de neblina dianteiros e a luz de neblina traseira - geralmente esses sistemas acenderão uma luz de aviso no painel, semelhantes ao farol, sendo na cor verde para os faróis de neblina e na cor laranja, em sentido oposto, para a lanterna de neblina traseira. Nunca, em hipótese alguma, deve-se ligar o pisca-alerta com o veículo em movimento dentro da neblina – isso pode confundir outros motoristas e causar acidentes. Além dos cuidados já citados, a distância segura do veículo que segue à frente é a maior aliada da segurança nessas condições de visibilidade prejudicada. Caso possível, o motorista deve aumentar a distância até ver somente as luzes traseiras do veículo à frente. Com isso, caso aquele veículo precise fazer uma manobra brusca, o motorista que segue atrás terá um maior tempo de reação e com isso aumenta possibilidade de não se envolver em um acidente ocasionado por uma manobra arriscada. Não menos importante é avaliar as condições de segurança para seguir viagem: se a neblina estiver densa ao ponto da visibilidade se restringir à poucos metros, o motorista deve se orientar pelas faixas laterais da pista e o mais prudente é encontrar um local seguro, como postos de abastecimentos, e aguardar as condições se tornarem mais favoráveis."
Baixa visibilidade: PRF alerta para segurança nas rodovias em dias de neblina,18/08/2022 14h30,"Neste final de semana, a PRF registrou um engavetamento envolvendo vários veículos na BR-277, em Balsa Nova (PR). No momento do acidente, chovia e havia formação de neblina. Em locais específicos, devido ao clima e a geografia do local, é comum que os motoristas encontrem condições de baixa visibilidade causadas pela neblina ou cerração. Nessas condições é importante que o motorista adote alguns cuidados extras em relação ao seu modo de dirigir no dia a dia. Em consulta ao Simepar, a PRF foi informada de que na quarta (6), à noite, e na quinta (7), pela manhã, pode haver redução da visibilidade com a possibilidade de nevoeiros na Região Metropolitana de Curitiba (RMC), especialmente nas regiões de serra. Na sexta (8) e no sábado (9), segue o quadro de instabilidade, por conta das chuvas, sendo os dias mais críticos no estado do Paraná. E, no domingo (10), permanece a previsão de redução da visibilidade por conta de chuvas, névoas e garoas na RMC. Em geral, trechos de serra e baixadas estão mais sujeitos à ocorrência de neblina, principalmente nos períodos de maior incidência, no começo da manhã  e durante a madrugada. Ao perceber os primeiros sinais de neblina o motorista deve reduzir gradualmente a velocidade e manter aceso o farol baixo – mesmo durante o dia, e se veículo estiver equipado com luzes de neblina, acender também os faróis de neblina dianteiros e a luz de neblina traseira - geralmente esses sistemas acenderão uma luz de aviso no painel, semelhantes ao farol, sendo na cor verde para os faróis de neblina e na cor laranja, em sentido oposto, para a lanterna de neblina traseira. Nunca, em hipótese alguma, deve-se ligar o pisca-alerta com o veículo em movimento dentro da neblina – isso pode confundir outros motoristas e causar acidentes. Além dos cuidados já citados, a distância segura do veículo que segue à frente é a maior aliada da segurança nessas condições de visibilidade prejudicada. Caso possível, o motorista deve aumentar a distância até ver somente as luzes traseiras do veículo à frente. Com isso, caso aquele veículo precise fazer uma manobra brusca, o motorista que segue atrás terá um maior tempo de reação e com isso aumenta possibilidade de não se envolver em um acidente ocasionado por uma manobra arriscada. Não menos importante é avaliar as condições de segurança para seguir viagem: se a neblina estiver densa ao ponto da visibilidade se restringir à poucos metros, o motorista deve se orientar pelas faixas laterais da pista e o mais prudente é encontrar um local seguro, como postos de abastecimentos, e aguardar as condições se tornarem mais favoráveis. Abaixo, segue um vídeo com orientações de condução com baixa visibilidade: "
PRF apreende mais de 1 tonelada de maconha no Paraná,18/08/2022 09h24,"No início da manhã de quinta (18), por volta das 5h30, policiais rodoviários federais abordaram um homem de 25 anos na BR-376, em Cambira (PR).  Durante a vistoria, os policiais encontraram 1.473 quilos de maconha espalhadas na caminhonete - nos bancos traseiros e dianteiros e na caçamba. Continuando a vistoria, os policiais descobriram que o veículo havia sido roubado em maio. O motorista disse que pegou a caminhonete em Paranavaí (PR) e a levaria para Apucarana (PR). Diante dos fatos, ele foi detido em flagrante e conduzido para a polícia judiciária em Apucarana, para o registro do crime de tráfico de drogas, receptação de veículo roubado e adulteração de sinais identificadores da caminhonete."
Carregamento de contrabando e cigarros eletrônicos de maconha é apreendido em Balsa Nova (PR),17/08/2022 08h56,"A Polícia Rodoviária Federal (PRF) apreendeu nesta terça (16), na BR-376, em Balsa Nova (PR), na região metropolitana de Curitiba, um carregamento de mercadorias contrabandeadas e cigarros eletrônicos de maconha que eram transportados num comboio de caminhões paraguaios que iria para Paranaguá. Quatro homens foram presos. Por volta das 18h, a equipe da PRF abordou os caminhões que transitavam em conjunto na rodovia. Dentro dos containers foram encontradas diversas caixas com os produtos de origem paraguaia avaliados em mais de 1,5 milhão de reais. Os quatro motoristas foram presos e a ocorrência foi encaminhada para a Policia Federal."
Quase meia tonelada de maconha é apreendida no Paraná,16/08/2022 16h27,"Quase meia tonelada de maconha foi apreendida na noite desta segunda-feira (15) no município de Balsa Nova/PR. Policiais Rodoviários Federais encontraram a droga no interior de um SUV que tentou fugir da fiscalização na BR-376. O carro havia sido roubado em junho deste ano, em Curitiba. Durante a fuga, o veículo caiu em um barranco e duas pessoas, sendo um menor de idade, foram contidas pelos policiais. Ao todo foram apreendidos 485 quilos de maconha. Além da droga, dentro do carro havia dois pares de placas clonadas de veículos da mesma marca e modelo do utilizado para transportar os mais de R$ 1.4 milhão em maconha. Motorista, menor de idade, droga e veículo foram encaminhados para a polícia judiciária."
Quase meia tonelada de maconha é apreendida em Balsa Nova/PR,16/08/2022 14h44,"Quase meia tonelada de maconha foi apreendida na noite desta segunda-feira (15) no município de Balsa Nova/PR. Policiais Rodoviários Federais encontraram a droga no interior de um SUV que tentou fugir da fiscalização na BR-376. O carro havia sido roubado em junho deste ano, em Curitiba. Durante a fuga, o veículo caiu em um barranco e duas pessoas, sendo um menor de idade, foram contidas pelos policiais. Ao todo foram apreendidos 485 quilos de maconha. Além da droga, dentro do carro havia dois pares de placas clonadas de veículos da mesma marca e modelo do utilizado para transportar os mais de R$ 1.4 milhão em maconha. Motorista, menor de idade, droga e veículo foram encaminhados para a polícia judiciária."
PRF recupera carreta furtada transportando 400 mil maços de cigarros,16/08/2022 10h45,"Uma carreta furtada em abril, no Mato Grosso, foi recuperada pela Polícia Rodoviária Federal (PRF), em Guaíra/PR. Ela transportava cigarros contrabandeados do Paraguai.  Os policiais estavam em deslocamento e, ao passarem pelo centro de Guaíra, viram a carreta que parecia estar abandonada. Ao consultarem os dados do conjunto, constataram que as placas eram falsas.  A carga foi fiscalizada e nela estavam cerca de 800 caixas de cigarros contrabandeados, aproximadamente 400 mil maços.  Os PRFs conseguiram chegar aos dados reais do cavalo-trator, e descobriram que havia sido furtado em abril, em Rondonópolis/MT. Já o semirreboque, estava com sinais identificadores suprimidos, não sendo possível chegar ao original, o que poderá ser feito posteriormente pela perícia.  O veículo e o contrabando foram entregues na Receita Federal em Guaíra. "
Carga de R$ 1.7 milhão em skunk é apreendida em Santa Terezinha de Itaipu,16/08/2022 10h06,"Mais de 35 quilos da super-maconha conhecida por “Skunk” foram aprendidos na madrugada desta terça-feira, em Santa Terezinha de Itaipu/PR. Policiais Rodoviários Federais encontraram a droga em um carro de passeio com placas do Rio de Janeiro, que tentou fugir da fiscalização montada na BR-277. Durante a fuga, os suspeitos abandonaram o veículo em uma lavoura, às margens da rodovia, e fugiram pelo matagal. No carro, os policiais encontraram os fardos com a droga no porta-malas e sobre o banco traseiro. Os suspeitos não foram encontrados, porém a droga e o veículo foram apreendidos. Apesar da quantidade parecer pequena, frente às apreensões da PRF no Paraná, a super maconha tem alto valor de venda pelos narcotraficantes. Com o valor do grama ultrapassando R$ 50,00, a carga totaliza um prejuízo de mais de 1.7 milhão de reais ao narcotráfico. Sobre o Skunk O Skunk ou supermaconha é produzido a partir de uma espécie de cannabis sativa híbrida, resultado de cruzamentos de espécies diferentes de plantas do mesmo gênero (Cannabis sativa, Cannabis indica e Canabis ruderalis), cultivada de forma diferente, com o objetivo de obter uma concentração maior de THC (tetrahidrocannabinol), substância ativa com poder narcótico presente nas plantas desse gênero. Acredita-se que o skunk foi desenvolvido, originalmente, em laboratórios holandeses e norte-americanos. Cultivada em condições especiais de temperatura, luminosidade e umidade, geralmente em estufas, com técnicas do sistema hidropônico, a planta desenvolve-se com maior rapidez e ocupa menos espaço. Enquanto uma planta da espécie de cannabis sativa comum mede cerca de 1,8 m, a planta cultivada nessas condições alcança cerca de 30 cm. Como resultado, enquanto em uma espécie de cannabis sativa comum a concentração de THC é de 2,5%, no skunk, essa concentração é de aproximadamente 14% a 15%, podendo chegar a 30%."
"Com 6 toneladas, PRF realiza a maior apreensão de maconha do ano no Paraná",16/08/2022 08h42,"Na segunda (15), por volta das 23 horas, policiais rodoviários federais receberam uma denúncia sobre um caminhoneiro que estava trafegando pela contramão, na BR-376, em Tibagi. De posse das informações, foram ao encontro do motorista, que foi encontrado em um posto de combustíveis às margens da mesma rodovia. O homem, de 45 anos apresentou muito nervosismo, o que elevou o nível de suspeita dos policiais e, então resolveram fiscalizar o caminhão.  No compartimento de carga da carreta, os policiais encontraram 6.140 quilos de maconha. O motorista disse que já pegou o caminhão carregado em Umuarama e o entregaria em Curitiba.  Em pesquisas, foi verificado que a CNH dele estava suspensa e em razão dos fatos, ele foi preso e encaminhado, junto com a droga e o caminhão, para a Polícia Federal em Ponta Grossa.  "
